food_id,restaurant_id,restaurant,name,description,category,dish_type,spice_level,spice_level_raw,food_type,meal_type,dietary_tags,price,price_flag,currency,rating,city,area,image_url,source,veg_status,semantic_text,cuisine,protein,flavor,base
x1wl__palak-paneer,x1wl,Tabaq - Modeltown,Palak Paneer,"Palak Paneer is a main item from Tabaq - Modeltown, listed under the Mains menu.",Mains,,none,0,main,anytime,vegetarian,874.0,,PKR,3.9,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/1158421.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Palak Paneer — Mains category, main dish, vegetarian, none spice level, anytime meal, served at Tabaq - Modeltown.",unknown,vegetarian,unknown,unknown
x1wl__paratha,x1wl,Tabaq - Modeltown,Paratha,"Paratha is a bread item from Tabaq - Modeltown, listed under the Sides menu.",Sides,,none,0,bread,breakfast,none,249.0,,PKR,3.9,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/14071870.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Paratha — Sides category, bread dish, vegetarian status unclear, none spice level, breakfast meal, served at Tabaq - Modeltown.",Pakistani,vegetarian,unknown,paratha
x1wl__roghni-naan,x1wl,Tabaq - Modeltown,Roghni Naan,"Roghni Naan is a bread item from Tabaq - Modeltown, listed under the Tandoor menu.",Tandoor,,none,0,bread,anytime,none,188.0,,PKR,3.9,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/1158462.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Roghni Naan — Tandoor category, bread dish, vegetarian status unclear, none spice level, anytime meal, served at Tabaq - Modeltown.",Pakistani,vegetarian,unknown,naan
x1wl__sprite-500-ml,x1wl,Tabaq - Modeltown,Sprite - 500 ml,"Sprite - 500 ml is a beverage item from Tabaq - Modeltown, listed under the Beverages menu.",Beverages,,none,0,beverage,anytime,vegetarian,199.0,,PKR,3.9,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/12025049.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Sprite - 500 ml — Beverages category, beverage dish, vegetarian, none spice level, anytime meal, served at Tabaq - Modeltown.",Cafe,none,unknown,beverage
x1wl__sprite-can-250-ml,x1wl,Tabaq - Modeltown,Sprite Can - 250 ml,"Sprite Can - 250 ml is a beverage item from Tabaq - Modeltown, listed under the Beverages menu.",Beverages,,none,0,beverage,anytime,vegetarian,311.0,,PKR,3.9,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/12025047.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Sprite Can - 250 ml — Beverages category, beverage dish, vegetarian, none spice level, anytime meal, served at Tabaq - Modeltown.",Cafe,none,unknown,beverage
f3ve__7up-250-ml,f3ve,The Canvas - Gulberg,7up - 250 ml,"7up - 250 ml is a beverage item from The Canvas - Gulberg, listed under the Beverages menu.",Beverages,,none,0,beverage,anytime,vegetarian,186.15,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/55175913.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"7up - 250 ml — Beverages category, beverage dish, vegetarian, none spice level, anytime meal, served at The Canvas - Gulberg.",Cafe,none,unknown,beverage
f3ve__achari-handi,f3ve,The Canvas - Gulberg,Achari Handi,"Achari Handi is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,none,1485.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714490.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Achari Handi — Handi category, main dish, vegetarian status unclear, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,unknown,tangy,unknown
f3ve__afghani-naan,f3ve,The Canvas - Gulberg,Afghani Naan,"Afghani Naan is a bread item from The Canvas - Gulberg, listed under the Tandoor menu.",Tandoor,,none,0,bread,anytime,none,244.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714530.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Afghani Naan — Tandoor category, bread dish, vegetarian status unclear, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,vegetarian,unknown,naan
f3ve__angara-boti,f3ve,The Canvas - Gulberg,Angara Boti,"Angara Boti is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,mild,1,main,anytime,halal,1570.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714473.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Angara Boti — From The Grill category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,unknown,unknown,unknown
f3ve__balti-gosht,f3ve,The Canvas - Gulberg,Balti Gosht,"Balti Gosht is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,2590.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490357.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Balti Gosht — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,unknown,unknown,unknown
f3ve__batair-karahi,f3ve,The Canvas - Gulberg,Batair Karahi,"Batair Karahi is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1944.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490352.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Batair Karahi — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,unknown,unknown,unknown
f3ve__beef-khoya-kabab,f3ve,The Canvas - Gulberg,Beef Khoya Kabab,"Beef Khoya Kabab is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,none,0,main,anytime,halal,1604.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714481.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Khoya Kabab — From The Grill category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Middle Eastern,beef,unknown,unknown
f3ve__beef-seekh-abab,f3ve,The Canvas - Gulberg,Beef Seekh Îšabab,"Beef Seekh Κabab is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,none,0,main,anytime,halal,1519.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714480.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Seekh Îšabab — From The Grill category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",unknown,beef,unknown,unknown
f3ve__beef-vindalo,f3ve,The Canvas - Gulberg,Beef Vindalo,"Beef Vindalo is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1910.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490349.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Vindalo — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,beef,unknown,unknown
f3ve__brain-masala,f3ve,The Canvas - Gulberg,Brain Masala,"Brain Masala is a main item from The Canvas - Gulberg, listed under the Chef Tawa Delights menu.",Chef Tawa Delights,curry,mild,1,main,anytime,none,1995.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714514.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Brain Masala — Chef Tawa Delights category, main dish, vegetarian status unclear, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,mutton,spicy,unknown
f3ve__butter-chicken,f3ve,The Canvas - Gulberg,Butter Chicken,"Butter Chicken is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,none,0,main,anytime,halal,1910.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714487.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Butter Chicken — Handi category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",unknown,chicken,unknown,unknown
f3ve__butter-rice,f3ve,The Canvas - Gulberg,Butter Rice,"Butter Rice is a main item from The Canvas - Gulberg, listed under the Biryani & Rice menu.",Biryani & Rice,biryani,none,0,main,anytime,halal,839.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490368.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Butter Rice — Biryani & Rice category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,vegetarian,unknown,rice
f3ve__butter-rice-2,f3ve,The Canvas - Gulberg,Butter Rice,"Butter Rice is a main item from The Canvas - Gulberg, listed under the Rice menu.",Rice,,none,0,main,anytime,none,754.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714522.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Butter Rice — Rice category, main dish, vegetarian status unclear, none spice level, anytime meal, served at The Canvas - Gulberg.",unknown,vegetarian,unknown,rice
f3ve__chappal-kabab,f3ve,The Canvas - Gulberg,Chappal Kabab,"Chappal Kabab is a main item from The Canvas - Gulberg, listed under the Bar Bq menu.",Bar Bq,bbq,none,0,main,anytime,halal,1740.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714482.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chappal Kabab — Bar Bq category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Middle Eastern,unknown,unknown,unknown
f3ve__cheese-naan,f3ve,The Canvas - Gulberg,Cheese Naan,"Cheese Naan is a bread item from The Canvas - Gulberg, listed under the Tandoor menu.",Tandoor,,none,0,bread,anytime,vegetarian,839.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714532.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Cheese Naan — Tandoor category, bread dish, vegetarian, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,vegetarian,cheesy,naan
f3ve__chicken-cheese-kabab,f3ve,The Canvas - Gulberg,Chicken Cheese Kabab,"Chicken Cheese Kabab is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,none,0,main,anytime,halal,1655.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714475.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Cheese Kabab — From The Grill category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Middle Eastern,chicken,cheesy,unknown
f3ve__chicken-handi,f3ve,The Canvas - Gulberg,Chicken Handi,"Chicken Handi is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,none,0,main,anytime,halal,1902.3,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714488.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Handi — Handi category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",unknown,chicken,unknown,unknown
f3ve__chicken-karahi,f3ve,The Canvas - Gulberg,Chicken Karahi,"Chicken Karahi is a main item from The Canvas - Gulberg, listed under the Karahi menu.",Karahi,curry,none,0,main,anytime,halal,1434.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714499.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Karahi — Karahi category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,unknown,unknown
f3ve__chicken-madrasi,f3ve,The Canvas - Gulberg,Chicken Madrasi,"Chicken Madrasi is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1518.95,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490345.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Madrasi — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,chicken,unknown,unknown
f3ve__chicken-qorma,f3ve,The Canvas - Gulberg,Chicken Qorma,"Chicken Qorma is a main item from The Canvas - Gulberg, listed under the Mains menu.",Mains,curry,none,0,main,anytime,halal,2119.9,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714501.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Qorma — Mains category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,unknown,unknown
f3ve__chicken-seekh-kabab,f3ve,The Canvas - Gulberg,Chicken Seekh Kabab,"Chicken Seekh Kabab is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,none,0,main,anytime,halal,1434.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714474.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Seekh Kabab — From The Grill category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,unknown,unknown
f3ve__chicken-shinwari-karahi,f3ve,The Canvas - Gulberg,Chicken Shinwari Karahi,"Chicken Shinwari Karahi is a main item from The Canvas - Gulberg, listed under the Karahi menu.",Karahi,curry,none,0,main,anytime,halal,1519.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490360.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Shinwari Karahi — Karahi category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,unknown,unknown
f3ve__chicken-tangri-kabab,f3ve,The Canvas - Gulberg,Chicken Tangri Kabab,"Chicken Tangri Kabab is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,none,0,main,anytime,halal,1570.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714470.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Tangri Kabab — From The Grill category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",Middle Eastern,chicken,unknown,unknown
f3ve__chicken-tawa-piece,f3ve,The Canvas - Gulberg,Chicken Tawa Piece,"Chicken Tawa Piece is a main item from The Canvas - Gulberg, listed under the Chef Tawa Delights menu.",Chef Tawa Delights,,none,0,main,anytime,halal,924.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714509.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Tawa Piece — Chef Tawa Delights category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at The Canvas - Gulberg.",unknown,chicken,unknown,unknown
f3ve__chicken-tikka,f3ve,The Canvas - Gulberg,Chicken Tikka,"Chicken Tikka is a main item from The Canvas - Gulberg, listed under the From The Grill menu.",From The Grill,bbq,mild,1,main,anytime,halal,805.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714469.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Tikka — From The Grill category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,smoky,unknown
f3ve__chicken-tikka-masala,f3ve,The Canvas - Gulberg,Chicken Tikka Masala,"Chicken Tikka Masala is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,bbq,mild,1,main,anytime,halal,1859.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490351.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Tikka Masala — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,smoky,unknown
f3ve__chicken-vindalo,f3ve,The Canvas - Gulberg,Chicken Vindalo,"Chicken Vindalo is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1740.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490370.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken Vindalo — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,chicken,unknown,unknown
f3ve__chicken-white-karahi,f3ve,The Canvas - Gulberg,Chicken White Karahi,"Chicken White Karahi is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1859.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490348.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chicken White Karahi — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,chicken,unknown,unknown
f3ve__chooza-makhani,f3ve,The Canvas - Gulberg,Chooza Makhani,"Chooza Makhani is a main item from The Canvas - Gulberg, listed under the Handi menu.",Handi,curry,mild,1,main,anytime,halal,1859.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/98490353.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Chooza Makhani — Handi category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at The Canvas - Gulberg.",unknown,unknown,unknown,unknown
f3ve__cucumber-lemonade,f3ve,The Canvas - Gulberg,Cucumber Lemonade,"Cucumber Lemonade is a beverage item from The Canvas - Gulberg, listed under the Beverages menu.",Beverages,beverage,none,0,beverage,anytime,vegetarian,305.15,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714555.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Cucumber Lemonade — Beverages category, beverage dish, vegetarian, none spice level, anytime meal, served at The Canvas - Gulberg.",Cafe,none,sour,beverage
f3ve__daal-makhni,f3ve,The Canvas - Gulberg,Daal Makhni,"Daal Makhni is a main item from The Canvas - Gulberg, listed under the Mains menu.",Mains,curry,none,0,main,anytime,vegetarian,1349.8,,PKR,4.5,Lahore,Gulberg,https://images.deliveryhero.io/image/fd-pk/Products/45714516.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Daal Makhni — Mains category, main dish, vegetarian, none spice level, anytime meal, served at The Canvas - Gulberg.",Pakistani,vegetarian,unknown,unknown
